sc_name hs_name ortho_class phospho_class
YNL265C ENSG00000182149 ortholog_one2one non-phosphorylated
YNL286W ENSG00000102241 ortholog_one2one non-phosphorylated
YNL288W ENSG00000144580 ortholog_one2one non-phosphorylated
YML080W ENSG00000169718 ortholog_one2one non-phosphorylated
YNR054C ENSG00000146109 ortholog_one2one non-phosphorylated
YNR046W ENSG00000173113 ortholog_one2one non-phosphorylated
YNR035C ENSG00000163466 ortholog_one2one non-phosphorylated
YNR030W ENSG00000182858 ortholog_one2one non-phosphorylated
YNR027W ENSG00000160209 ortholog_one2many non-phosphorylated
YNR021W ENSG00000108588 ortholog_one2one non-phosphorylated
YNL044W ENSG00000105404 ortholog_one2one non-phosphorylated
YNR019W ENSG00000167780 ortholog_many2many non-phosphorylated
YNR019W ENSG00000057252 ortholog_many2many non-phosphorylated
YNR019W ENSG00000185000 ortholog_many2many non-phosphorylated
YPL010W ENSG00000005243 ortholog_one2many non-phosphorylated
YPL010W ENSG00000111481 ortholog_one2many non-phosphorylated
YNL222W ENSG00000284546 ortholog_one2many non-phosphorylated
YNL222W ENSG00000284438 ortholog_one2many non-phosphorylated
YNL222W ENSG00000230268 ortholog_one2many non-phosphorylated
YNL222W ENSG00000284018 ortholog_one2many non-phosphorylated
YNL222W ENSG00000160075 ortholog_one2many non-phosphorylated
YNL222W ENSG00000284306 ortholog_one2many non-phosphorylated
YNL222W ENSG00000283873 ortholog_one2many non-phosphorylated
YGR278W ENSG00000163510 ortholog_one2one non-phosphorylated
YGR271W ENSG00000112249 ortholog_one2one non-phosphorylated
YGR262C ENSG00000172315 ortholog_one2one non-phosphorylated
YGR255C ENSG00000119723 ortholog_one2one non-phosphorylated
YGR245C ENSG00000198301 ortholog_one2one non-phosphorylated
YGR216C ENSG00000007541 ortholog_one2one non-phosphorylated
YGR163W ENSG00000025039 ortholog_one2one non-phosphorylated
YGR095C ENSG00000077348 ortholog_one2one non-phosphorylated
YGR080W ENSG00000151239 ortholog_one2many non-phosphorylated
YGR080W ENSG00000247596 ortholog_one2many non-phosphorylated
YGR036C ENSG00000167130 ortholog_one2one non-phosphorylated
YGR031W ENSG00000106077 ortholog_one2one non-phosphorylated
YGR024C ENSG00000113272 ortholog_one2one non-phosphorylated
YGR021W ENSG00000136463 ortholog_one2one non-phosphorylated
YGR010W ENSG00000173614 ortholog_many2many non-phosphorylated
YGR010W ENSG00000157064 ortholog_many2many non-phosphorylated
YGR010W ENSG00000163864 ortholog_many2many non-phosphorylated
YGR002C ENSG00000178028 ortholog_one2one non-phosphorylated
YGL001C ENSG00000147383 ortholog_one2one non-phosphorylated
YGL018C ENSG00000100209 ortholog_one2one non-phosphorylated
YGL039W ENSG00000099377 ortholog_many2many non-phosphorylated
YGL039W ENSG00000104522 ortholog_many2many non-phosphorylated
YGL039W ENSG00000203859 ortholog_many2many non-phosphorylated
YGL039W ENSG00000203857 ortholog_many2many non-phosphorylated
YGL039W ENSG00000183921 ortholog_many2many non-phosphorylated
YGL039W ENSG00000184860 ortholog_many2many non-phosphorylated
YGL039W ENSG00000112699 ortholog_many2many non-phosphorylated
YGL039W ENSG00000088451 ortholog_many2many non-phosphorylated
YGL039W ENSG00000115652 ortholog_many2many non-phosphorylated
YGL050W ENSG00000162623 ortholog_one2one non-phosphorylated
YGL054C ENSG00000143771 ortholog_one2many non-phosphorylated
YGL068W ENSG00000262814 ortholog_one2one non-phosphorylated
YGL084C ENSG00000054392 ortholog_many2many non-phosphorylated
YGL084C ENSG00000010282 ortholog_many2many non-phosphorylated
YGL099W ENSG00000041802 ortholog_one2one non-phosphorylated
YGL101W ENSG00000111906 ortholog_one2many non-phosphorylated
YGL104C ENSG00000197241 ortholog_many2many non-phosphorylated
YGL104C ENSG00000160326 ortholog_many2many non-phosphorylated
YGL104C ENSG00000133460 ortholog_many2many non-phosphorylated
YGL104C ENSG00000163581 ortholog_many2many non-phosphorylated
YGL104C ENSG00000117394 ortholog_many2many non-phosphorylated
YGL104C ENSG00000181856 ortholog_many2many non-phosphorylated
YGL104C ENSG00000059804 ortholog_many2many non-phosphorylated
YGL104C ENSG00000173262 ortholog_many2many non-phosphorylated
YGL104C ENSG00000109667 ortholog_many2many non-phosphorylated
YGL104C ENSG00000146411 ortholog_many2many non-phosphorylated
YGL104C ENSG00000197496 ortholog_many2many non-phosphorylated
YGL141W ENSG00000009335 ortholog_one2one non-phosphorylated
YGL153W ENSG00000142655 ortholog_one2one non-phosphorylated
YGL180W ENSG00000140474 ortholog_one2one non-phosphorylated
YGL185C ENSG00000175029 ortholog_many2many non-phosphorylated
YGL185C ENSG00000159692 ortholog_many2many non-phosphorylated
YGL185C ENSG00000092621 ortholog_many2many non-phosphorylated
YGL185C ENSG00000137106 ortholog_many2many non-phosphorylated
YGL198W ENSG00000181704 ortholog_one2one non-phosphorylated
YGL220W ENSG00000183336 ortholog_one2many non-phosphorylated
YGL220W ENSG00000169627 ortholog_one2many non-phosphorylated
YGL224C ENSG00000119431 ortholog_many2many non-phosphorylated
YGL224C ENSG00000170191 ortholog_many2many non-phosphorylated
YGL241W ENSG00000198700 ortholog_one2one non-phosphorylated
YGR287C ENSG00000240038 ortholog_many2many non-phosphorylated
YGR287C ENSG00000187733 ortholog_many2many non-phosphorylated
YGR287C ENSG00000174876 ortholog_many2many non-phosphorylated
YGR287C ENSG00000237763 ortholog_many2many non-phosphorylated
YGR287C ENSG00000243480 ortholog_many2many non-phosphorylated
YGR287C ENSG00000138079 ortholog_many2many non-phosphorylated
YGR287C ENSG00000168003 ortholog_many2many non-phosphorylated
YGR060W ENSG00000052802 ortholog_one2one non-phosphorylated
YGR172C ENSG00000177752 ortholog_one2many non-phosphorylated
YGR172C ENSG00000145817 ortholog_one2many non-phosphorylated
YGL229C ENSG00000110075 ortholog_many2many non-phosphorylated
YGL229C ENSG00000100239 ortholog_many2many non-phosphorylated
YGL229C ENSG00000105063 ortholog_many2many non-phosphorylated
YGL027C ENSG00000115275 ortholog_one2one non-phosphorylated
YGL091C ENSG00000103274 ortholog_one2many non-phosphorylated
YGL091C ENSG00000151413 ortholog_one2many non-phosphorylated
YPR173C ENSG00000119541 ortholog_one2one non-phosphorylated
YDL116W ENSG00000111581 ortholog_one2one non-phosphorylated
YDR328C ENSG00000113558 ortholog_one2one non-phosphorylated
YGR267C ENSG00000131979 ortholog_one2one non-phosphorylated
YDL064W ENSG00000103275 ortholog_one2one non-phosphorylated
YMR020W ENSG00000088826 ortholog_many2many non-phosphorylated
YMR020W ENSG00000069535 ortholog_many2many non-phosphorylated
YMR020W ENSG00000104951 ortholog_many2many non-phosphorylated
YGR232W ENSG00000101843 ortholog_one2many non-phosphorylated
YGR232W ENSG00000197057 ortholog_one2many non-phosphorylated
YGR227W ENSG00000139133 ortholog_one2many non-phosphorylated
YGR227W ENSG00000175548 ortholog_one2many non-phosphorylated
YDR012W ENSG00000174444 ortholog_one2many non-phosphorylated
YNL131W ENSG00000100216 ortholog_one2one non-phosphorylated
YMR189W ENSG00000178445 ortholog_one2one non-phosphorylated
YDR331W ENSG00000142892 ortholog_one2one non-phosphorylated
YOR369C ENSG00000112306 ortholog_one2one non-phosphorylated
YNL297C ENSG00000146005 ortholog_many2many non-phosphorylated
YNL297C ENSG00000156011 ortholog_many2many non-phosphorylated
YNL297C ENSG00000124198 ortholog_many2many non-phosphorylated
YNL297C ENSG00000061987 ortholog_many2many non-phosphorylated
YNL297C ENSG00000107862 ortholog_many2many non-phosphorylated
YNL297C ENSG00000066777 ortholog_many2many non-phosphorylated
YNL297C ENSG00000125637 ortholog_many2many non-phosphorylated
YNL297C ENSG00000164117 ortholog_many2many non-phosphorylated
YNL297C ENSG00000108669 ortholog_many2many non-phosphorylated
YNL297C ENSG00000120645 ortholog_many2many non-phosphorylated
YNL297C ENSG00000144711 ortholog_many2many non-phosphorylated
YNL297C ENSG00000105443 ortholog_many2many non-phosphorylated
YNL297C ENSG00000124313 ortholog_many2many non-phosphorylated
YNL297C ENSG00000008256 ortholog_many2many non-phosphorylated
YNL305C ENSG00000165678 ortholog_one2many non-phosphorylated
YNL305C ENSG00000155957 ortholog_one2many non-phosphorylated
YNL305C ENSG00000139644 ortholog_one2many non-phosphorylated
YMR276W ENSG00000138629 ortholog_one2many non-phosphorylated
YMR276W ENSG00000188021 ortholog_one2many non-phosphorylated
YMR276W ENSG00000160803 ortholog_one2many non-phosphorylated
YMR276W ENSG00000175520 ortholog_one2many non-phosphorylated
YMR276W ENSG00000175518 ortholog_one2many non-phosphorylated
YOR085W ENSG00000102158 ortholog_many2many non-phosphorylated
YOR085W ENSG00000104723 ortholog_many2many non-phosphorylated
YGR187C ENSG00000235173 ortholog_one2one non-phosphorylated
YDR376W ENSG00000161513 ortholog_one2one non-phosphorylated
YGR158C ENSG00000223496 ortholog_one2one non-phosphorylated
YPR026W ENSG00000142102 ortholog_one2one non-phosphorylated
YOR321W ENSG00000009830 ortholog_one2many non-phosphorylated
YJR122W ENSG00000181873 ortholog_one2one non-phosphorylated
YJR110W ENSG00000166912 ortholog_one2many non-phosphorylated
YJR110W ENSG00000003987 ortholog_one2many non-phosphorylated
YJR110W ENSG00000100241 ortholog_one2many non-phosphorylated
YJR110W ENSG00000133812 ortholog_one2many non-phosphorylated
YJR110W ENSG00000104643 ortholog_one2many non-phosphorylated
YJR110W ENSG00000171100 ortholog_one2many non-phosphorylated
YJR110W ENSG00000102043 ortholog_one2many non-phosphorylated
YJR110W ENSG00000139505 ortholog_one2many non-phosphorylated
YJR110W ENSG00000150712 ortholog_one2many non-phosphorylated
YJR110W ENSG00000087053 ortholog_one2many non-phosphorylated
YJR110W ENSG00000063601 ortholog_one2many non-phosphorylated
YJR110W ENSG00000014914 ortholog_one2many non-phosphorylated
YJR110W ENSG00000100330 ortholog_one2many non-phosphorylated
YJR110W ENSG00000108389 ortholog_one2many non-phosphorylated
YJR102C ENSG00000131475 ortholog_one2one non-phosphorylated
YJR088C ENSG00000104412 ortholog_one2one non-phosphorylated
YJR084W ENSG00000126226 ortholog_one2many non-phosphorylated
YJR074W ENSG00000108961 ortholog_one2one non-phosphorylated
YJR031C ENSG00000146005 ortholog_many2many non-phosphorylated
YJR031C ENSG00000156011 ortholog_many2many non-phosphorylated
YJR031C ENSG00000124198 ortholog_many2many non-phosphorylated
YJR031C ENSG00000100055 ortholog_many2many non-phosphorylated
YJR031C ENSG00000061987 ortholog_many2many non-phosphorylated
YJR031C ENSG00000107862 ortholog_many2many non-phosphorylated
YJR031C ENSG00000066777 ortholog_many2many non-phosphorylated
YJR031C ENSG00000059915 ortholog_many2many non-phosphorylated
YJR031C ENSG00000125637 ortholog_many2many non-phosphorylated
YJR031C ENSG00000164117 ortholog_many2many non-phosphorylated
YJR031C ENSG00000108669 ortholog_many2many non-phosphorylated
YJR031C ENSG00000120645 ortholog_many2many non-phosphorylated
YJR031C ENSG00000144711 ortholog_many2many non-phosphorylated
YJR031C ENSG00000105443 ortholog_many2many non-phosphorylated
YJR031C ENSG00000124313 ortholog_many2many non-phosphorylated
YJR031C ENSG00000008256 ortholog_many2many non-phosphorylated
YJR001W ENSG00000123643 ortholog_many2many non-phosphorylated
YJR001W ENSG00000180773 ortholog_many2many non-phosphorylated
YJR001W ENSG00000186334 ortholog_many2many non-phosphorylated
YJR001W ENSG00000103042 ortholog_many2many non-phosphorylated
YJR001W ENSG00000166558 ortholog_many2many non-phosphorylated
YJR001W ENSG00000134294 ortholog_many2many non-phosphorylated
YJR001W ENSG00000186335 ortholog_many2many non-phosphorylated
YJR001W ENSG00000101438 ortholog_many2many non-phosphorylated
YJR001W ENSG00000111371 ortholog_many2many non-phosphorylated
YJR001W ENSG00000017483 ortholog_many2many non-phosphorylated
YJL011C ENSG00000241258 ortholog_one2one non-phosphorylated
YJL024C ENSG00000177879 ortholog_one2many non-phosphorylated
YJL024C ENSG00000157823 ortholog_one2many non-phosphorylated
YJL029C ENSG00000141252 ortholog_one2one non-phosphorylated
YJL060W ENSG00000110455 ortholog_many2many non-phosphorylated
YJL060W ENSG00000205126 ortholog_many2many non-phosphorylated
YJL079C ENSG00000124812 ortholog_many2many non-phosphorylated
YJL079C ENSG00000173401 ortholog_many2many non-phosphorylated
YJL079C ENSG00000180481 ortholog_many2many non-phosphorylated
YJL126W ENSG00000158793 ortholog_one2one non-phosphorylated
YJL132W ENSG00000112293 ortholog_one2one non-phosphorylated
YJL177W ENSG00000265681 ortholog_one2many non-phosphorylated
YJL121C ENSG00000235376 ortholog_one2many non-phosphorylated
YJL121C ENSG00000197713 ortholog_one2many non-phosphorylated
YOR103C ENSG00000129562 ortholog_one2one non-phosphorylated
YGR195W ENSG00000178896 ortholog_one2one non-phosphorylated
YGR261C ENSG00000134262 ortholog_many2many non-phosphorylated
YGR261C ENSG00000006125 ortholog_many2many non-phosphorylated
YGR261C ENSG00000103723 ortholog_many2many non-phosphorylated
YGR261C ENSG00000132842 ortholog_many2many non-phosphorylated
YJR042W ENSG00000125450 ortholog_one2one non-phosphorylated
YLR048W ENSG00000288920 ortholog_many2many non-phosphorylated
YLR048W ENSG00000168028 ortholog_many2many non-phosphorylated
YGL065C ENSG00000119523 ortholog_one2one non-phosphorylated
YFR022W ENSG00000197070 ortholog_many2many non-phosphorylated
YFR022W ENSG00000140450 ortholog_many2many non-phosphorylated
YFR022W ENSG00000205784 ortholog_many2many non-phosphorylated
YFR022W ENSG00000105643 ortholog_many2many non-phosphorylated
YFR022W ENSG00000265972 ortholog_many2many non-phosphorylated
YFR022W ENSG00000113369 ortholog_many2many non-phosphorylated
YFR018C ENSG00000115828 ortholog_one2many non-phosphorylated
YFR018C ENSG00000011478 ortholog_one2many non-phosphorylated
YFL017C ENSG00000100522 ortholog_one2one non-phosphorylated
YFL024C ENSG00000120616 ortholog_one2many non-phosphorylated
YFL024C ENSG00000135999 ortholog_one2many non-phosphorylated
YFL030W ENSG00000172482 ortholog_one2one non-phosphorylated
YFL033C ENSG00000120539 ortholog_one2one non-phosphorylated
YFL042C ENSG00000089351 ortholog_many2many non-phosphorylated
YFL042C ENSG00000178075 ortholog_many2many non-phosphorylated
YFL042C ENSG00000175318 ortholog_many2many non-phosphorylated
YFL042C ENSG00000023171 ortholog_many2many non-phosphorylated
YFL042C ENSG00000155324 ortholog_many2many non-phosphorylated
YFL048C ENSG00000114988 ortholog_many2many non-phosphorylated
YFL048C ENSG00000140506 ortholog_many2many non-phosphorylated
YFL048C ENSG00000074695 ortholog_many2many non-phosphorylated
YFL048C ENSG00000169223 ortholog_many2many non-phosphorylated
YLR147C ENSG00000100028 ortholog_one2one non-phosphorylated
YDL104C ENSG00000128694 ortholog_one2one non-phosphorylated
YJL110C ENSG00000220201 ortholog_many2many non-phosphorylated
YJL110C ENSG00000179348 ortholog_many2many non-phosphorylated
YJL110C ENSG00000130700 ortholog_many2many non-phosphorylated
YJL110C ENSG00000141448 ortholog_many2many non-phosphorylated
YJL110C ENSG00000104447 ortholog_many2many non-phosphorylated
YJL110C ENSG00000102145 ortholog_many2many non-phosphorylated
YJL110C ENSG00000107485 ortholog_many2many non-phosphorylated
YJL110C ENSG00000136574 ortholog_many2many non-phosphorylated
YJL111W ENSG00000135624 ortholog_one2one non-phosphorylated
YGR207C ENSG00000105379 ortholog_one2one non-phosphorylated
YGR205W ENSG00000130717 ortholog_many2many non-phosphorylated
YGR205W ENSG00000143179 ortholog_many2many non-phosphorylated
YGR201C ENSG00000155962 ortholog_many2many non-phosphorylated
YGR201C ENSG00000100577 ortholog_many2many non-phosphorylated
YGR201C ENSG00000065621 ortholog_many2many non-phosphorylated
YGR201C ENSG00000124194 ortholog_many2many non-phosphorylated
YGR201C ENSG00000169583 ortholog_many2many non-phosphorylated
YGR201C ENSG00000276950 ortholog_many2many non-phosphorylated
YGR201C ENSG00000169504 ortholog_many2many non-phosphorylated
YGR201C ENSG00000099984 ortholog_many2many non-phosphorylated
YGR201C ENSG00000133433 ortholog_many2many non-phosphorylated
YGR201C ENSG00000213719 ortholog_many2many non-phosphorylated
YGR201C ENSG00000254772 ortholog_many2many non-phosphorylated
YGR201C ENSG00000104381 ortholog_many2many non-phosphorylated
YGR201C ENSG00000148834 ortholog_many2many non-phosphorylated
YGR201C ENSG00000159212 ortholog_many2many non-phosphorylated
YGR201C ENSG00000112782 ortholog_many2many non-phosphorylated
YGR200C ENSG00000134759 ortholog_one2many non-phosphorylated
YNL310C ENSG00000213221 ortholog_one2one non-phosphorylated
YNL317W ENSG00000136709 ortholog_one2one non-phosphorylated
YNL323W ENSG00000182107 ortholog_one2many non-phosphorylated
YNL323W ENSG00000112697 ortholog_one2many non-phosphorylated
YGR194C ENSG00000093217 ortholog_one2one non-phosphorylated
YOL059W ENSG00000167588 ortholog_many2many non-phosphorylated
YOL059W ENSG00000152642 ortholog_many2many non-phosphorylated
YPL266W ENSG00000162851 ortholog_one2many non-phosphorylated
YPL266W ENSG00000029639 ortholog_one2many non-phosphorylated
YPL266W ENSG00000086189 ortholog_one2many non-phosphorylated
YNL062C ENSG00000089195 ortholog_one2one non-phosphorylated
YOR126C ENSG00000134330 ortholog_one2one non-phosphorylated
YLR459W ENSG00000101464 ortholog_one2one non-phosphorylated
YJL004C ENSG00000203756 ortholog_one2many non-phosphorylated
YJL004C ENSG00000204070 ortholog_one2many non-phosphorylated
YJL002C ENSG00000163902 ortholog_one2one non-phosphorylated
YNL006W ENSG00000167965 ortholog_one2one non-phosphorylated
YDL061C ENSG00000213741 ortholog_one2many non-phosphorylated
YLR388W ENSG00000213741 ortholog_one2many non-phosphorylated
YOR234C ENSG00000182899 ortholog_one2many non-phosphorylated
YNL061W ENSG00000111641 ortholog_one2one non-phosphorylated
YGR132C ENSG00000167085 ortholog_one2one non-phosphorylated
YJL214W ENSG00000136856 ortholog_many2many non-phosphorylated
YJL214W ENSG00000197241 ortholog_many2many non-phosphorylated
YJL214W ENSG00000160326 ortholog_many2many non-phosphorylated
YJL214W ENSG00000142583 ortholog_many2many non-phosphorylated
YJL214W ENSG00000133460 ortholog_many2many non-phosphorylated
YJL214W ENSG00000163581 ortholog_many2many non-phosphorylated
YJL214W ENSG00000117394 ortholog_many2many non-phosphorylated
YJL214W ENSG00000181856 ortholog_many2many non-phosphorylated
YJL214W ENSG00000059804 ortholog_many2many non-phosphorylated
YJL214W ENSG00000173262 ortholog_many2many non-phosphorylated
YJL214W ENSG00000109667 ortholog_many2many non-phosphorylated
YJL214W ENSG00000146411 ortholog_many2many non-phosphorylated
YJL214W ENSG00000197496 ortholog_many2many non-phosphorylated
YJL216C ENSG00000240038 ortholog_many2many non-phosphorylated
YJL216C ENSG00000187733 ortholog_many2many non-phosphorylated
YJL216C ENSG00000174876 ortholog_many2many non-phosphorylated
YJL216C ENSG00000237763 ortholog_many2many non-phosphorylated
YJL216C ENSG00000243480 ortholog_many2many non-phosphorylated
YJL216C ENSG00000138079 ortholog_many2many non-phosphorylated
YJL216C ENSG00000168003 ortholog_many2many non-phosphorylated
YJL097W ENSG00000165996 ortholog_one2many non-phosphorylated
YJL097W ENSG00000206527 ortholog_one2many non-phosphorylated
YJL097W ENSG00000188921 ortholog_one2many non-phosphorylated
YJL097W ENSG00000074696 ortholog_one2many non-phosphorylated
YIR036C ENSG00000184544 ortholog_many2many non-phosphorylated
YIR036C ENSG00000100612 ortholog_many2many non-phosphorylated
YIR036C ENSG00000117594 ortholog_many2many non-phosphorylated
YIR036C ENSG00000080511 ortholog_many2many non-phosphorylated
YIR036C ENSG00000159231 ortholog_many2many non-phosphorylated
YIR036C ENSG00000119471 ortholog_many2many non-phosphorylated
YIR036C ENSG00000109016 ortholog_many2many non-phosphorylated
YIR036C ENSG00000100867 ortholog_many2many non-phosphorylated
YIR036C ENSG00000167733 ortholog_many2many non-phosphorylated
YIR036C ENSG00000187630 ortholog_many2many non-phosphorylated
YIR036C ENSG00000157326 ortholog_many2many non-phosphorylated
YIR036C ENSG00000278535 ortholog_many2many non-phosphorylated
YIR036C ENSG00000159228 ortholog_many2many non-phosphorylated
YIR036C ENSG00000157379 ortholog_many2many non-phosphorylated
YIR035C ENSG00000184544 ortholog_many2many non-phosphorylated
YIR035C ENSG00000100612 ortholog_many2many non-phosphorylated
YIR035C ENSG00000117594 ortholog_many2many non-phosphorylated
YIR035C ENSG00000080511 ortholog_many2many non-phosphorylated
YIR035C ENSG00000159231 ortholog_many2many non-phosphorylated
YIR035C ENSG00000119471 ortholog_many2many non-phosphorylated
YIR035C ENSG00000109016 ortholog_many2many non-phosphorylated
YIR035C ENSG00000100867 ortholog_many2many non-phosphorylated
YIR035C ENSG00000167733 ortholog_many2many non-phosphorylated
YIR035C ENSG00000187630 ortholog_many2many non-phosphorylated
YIR035C ENSG00000157326 ortholog_many2many non-phosphorylated
YIR035C ENSG00000278535 ortholog_many2many non-phosphorylated
YIR035C ENSG00000159228 ortholog_many2many non-phosphorylated
YIR035C ENSG00000157379 ortholog_many2many non-phosphorylated
YIL003W ENSG00000095906 ortholog_one2one non-phosphorylated
YIL007C ENSG00000110801 ortholog_one2one non-phosphorylated
YIL008W ENSG00000167118 ortholog_one2one non-phosphorylated
YIL039W ENSG00000154889 ortholog_one2one non-phosphorylated
YIL062C ENSG00000136950 ortholog_one2many non-phosphorylated
YIL062C ENSG00000162704 ortholog_one2many non-phosphorylated
YIL064W ENSG00000203791 ortholog_one2one non-phosphorylated
YIL065C ENSG00000214253 ortholog_one2one non-phosphorylated
YIL076W ENSG00000105669 ortholog_one2one non-phosphorylated
YIL083C ENSG00000127125 ortholog_one2one non-phosphorylated
YIL091C ENSG00000117597 ortholog_one2one non-phosphorylated
YIL096C ENSG00000255561 ortholog_one2one non-phosphorylated
YIL097W ENSG00000090316 ortholog_one2one non-phosphorylated
YIL110W ENSG00000171806 ortholog_one2one non-phosphorylated
YIL112W ENSG00000182177 ortholog_one2many non-phosphorylated
YIL144W ENSG00000080986 ortholog_one2one non-phosphorylated
YIL153W ENSG00000119383 ortholog_one2many non-phosphorylated
YHR143W-A ENSG00000147669 ortholog_one2one non-phosphorylated
YMR301C ENSG00000131269 ortholog_one2one non-phosphorylated
YJR061W ENSG00000106692 ortholog_one2many non-phosphorylated
YJR035W ENSG00000225830 ortholog_one2one non-phosphorylated
YOR067C ENSG00000159063 ortholog_one2one non-phosphorylated
YPL227C ENSG00000120697 ortholog_one2one non-phosphorylated
YNR007C ENSG00000144848 ortholog_one2one non-phosphorylated
YOL094C ENSG00000049541 ortholog_one2one non-phosphorylated
YPL074W ENSG00000261308 ortholog_many2many non-phosphorylated
YPL074W ENSG00000132612 ortholog_many2many non-phosphorylated
YPL074W ENSG00000182263 ortholog_many2many non-phosphorylated
YPL074W ENSG00000138138 ortholog_many2many non-phosphorylated
YPL074W ENSG00000132436 ortholog_many2many non-phosphorylated
YPL074W ENSG00000167216 ortholog_many2many non-phosphorylated
YPL074W ENSG00000021574 ortholog_many2many non-phosphorylated
YPL074W ENSG00000102781 ortholog_many2many non-phosphorylated
YPL074W ENSG00000186625 ortholog_many2many non-phosphorylated
YLR372W ENSG00000119915 ortholog_many2many non-phosphorylated
YLR372W ENSG00000170522 ortholog_many2many non-phosphorylated
YIL045W ENSG00000049769 ortholog_many2many non-phosphorylated
YNL201C ENSG00000100796 ortholog_one2many non-phosphorylated
YNL201C ENSG00000224960 ortholog_one2many non-phosphorylated
YNL201C ENSG00000275052 ortholog_one2many non-phosphorylated
YGL225W ENSG00000134490 ortholog_one2many non-phosphorylated
YER159C ENSG00000175550 ortholog_one2one non-phosphorylated
YER157W ENSG00000136152 ortholog_one2one non-phosphorylated
YER146W ENSG00000106355 ortholog_one2one non-phosphorylated
YER143W ENSG00000170967 ortholog_one2many non-phosphorylated
YER143W ENSG00000197312 ortholog_one2many non-phosphorylated
YER143W ENSG00000175352 ortholog_one2many non-phosphorylated
YER143W ENSG00000134882 ortholog_one2many non-phosphorylated
YER143W ENSG00000053702 ortholog_one2many non-phosphorylated
YER141W ENSG00000014919 ortholog_one2one non-phosphorylated
YER126C ENSG00000164346 ortholog_one2one non-phosphorylated
YER119C ENSG00000123643 ortholog_many2many non-phosphorylated
YER119C ENSG00000180773 ortholog_many2many non-phosphorylated
YER119C ENSG00000186334 ortholog_many2many non-phosphorylated
YER119C ENSG00000103042 ortholog_many2many non-phosphorylated
YER119C ENSG00000166558 ortholog_many2many non-phosphorylated
YER119C ENSG00000134294 ortholog_many2many non-phosphorylated
YER119C ENSG00000186335 ortholog_many2many non-phosphorylated
YER119C ENSG00000101438 ortholog_many2many non-phosphorylated
YER119C ENSG00000111371 ortholog_many2many non-phosphorylated
YER119C ENSG00000017483 ortholog_many2many non-phosphorylated
YER082C ENSG00000227057 ortholog_one2one non-phosphorylated
YER044C ENSG00000133935 ortholog_one2one non-phosphorylated
YER042W ENSG00000175806 ortholog_one2one non-phosphorylated
YER029C ENSG00000128739 ortholog_one2many non-phosphorylated
YER029C ENSG00000125835 ortholog_one2many non-phosphorylated
YER002W ENSG00000048162 ortholog_one2one non-phosphorylated
YEL003W ENSG00000143256 ortholog_one2one non-phosphorylated
YEL020C ENSG00000131373 ortholog_one2one non-phosphorylated
YEL030W ENSG00000113013 ortholog_one2many non-phosphorylated
YEL055C ENSG00000132382 ortholog_one2one non-phosphorylated
YER154W ENSG00000155463 ortholog_one2one non-phosphorylated
YER101C ENSG00000140043 ortholog_many2many non-phosphorylated
YER101C ENSG00000115129 ortholog_many2many non-phosphorylated
YER101C ENSG00000205758 ortholog_many2many non-phosphorylated
YER101C ENSG00000180011 ortholog_many2many non-phosphorylated
YER101C ENSG00000172955 ortholog_many2many non-phosphorylated
YER101C ENSG00000198099 ortholog_many2many non-phosphorylated
YER101C ENSG00000140263 ortholog_many2many non-phosphorylated
YER101C ENSG00000196616 ortholog_many2many non-phosphorylated
YER101C ENSG00000187758 ortholog_many2many non-phosphorylated
YER101C ENSG00000248144 ortholog_many2many non-phosphorylated
YER101C ENSG00000171724 ortholog_many2many non-phosphorylated
YER101C ENSG00000106853 ortholog_many2many non-phosphorylated
YER101C ENSG00000197894 ortholog_many2many non-phosphorylated
YER101C ENSG00000196344 ortholog_many2many non-phosphorylated
YER101C ENSG00000108828 ortholog_many2many non-phosphorylated
YGL189C ENSG00000197728 ortholog_one2many non-phosphorylated
YOR206W ENSG00000188976 ortholog_one2one non-phosphorylated
YAL042W ENSG00000125991 ortholog_one2one non-phosphorylated
YAL046C ENSG00000163170 ortholog_one2one non-phosphorylated
YAL049C ENSG00000164237 ortholog_one2one non-phosphorylated
YAR003W ENSG00000117222 ortholog_one2one non-phosphorylated
YAL002W ENSG00000156931 ortholog_one2one non-phosphorylated
YJL102W ENSG00000164347 ortholog_one2one non-phosphorylated
YJL193W ENSG00000127526 ortholog_one2many non-phosphorylated
YJL196C ENSG00000119915 ortholog_many2many non-phosphorylated
YJL196C ENSG00000170522 ortholog_many2many non-phosphorylated
YJL204C ENSG00000070367 ortholog_one2many non-phosphorylated
YER061C ENSG00000151093 ortholog_one2one non-phosphorylated
YJL191W ENSG00000164587 ortholog_one2many non-phosphorylated
YJL143W ENSG00000126768 ortholog_one2many non-phosphorylated
YJL143W ENSG00000134375 ortholog_one2many non-phosphorylated
YMR008C ENSG00000243708 ortholog_many2many non-phosphorylated
YMR008C ENSG00000159337 ortholog_many2many non-phosphorylated
YMR008C ENSG00000116711 ortholog_many2many non-phosphorylated
YMR008C ENSG00000168907 ortholog_many2many non-phosphorylated
YMR008C ENSG00000105499 ortholog_many2many non-phosphorylated
YMR008C ENSG00000188089 ortholog_many2many non-phosphorylated
YOR127W ENSG00000128656 ortholog_many2many non-phosphorylated
YOR127W ENSG00000160007 ortholog_many2many non-phosphorylated
YOR127W ENSG00000097096 ortholog_many2many non-phosphorylated
