sc_name hs_name ortho_class phospho_class
YCR052W ENSG00000066117 ortholog_many2many phosphorylated
YCR052W ENSG00000082014 ortholog_many2many phosphorylated
YOR291W ENSG00000165240 ortholog_many2many phosphorylated
YOR291W ENSG00000159363 ortholog_many2many phosphorylated
YOR291W ENSG00000157087 ortholog_many2many phosphorylated
YOR291W ENSG00000127249 ortholog_many2many phosphorylated
YOR291W ENSG00000187527 ortholog_many2many phosphorylated
YOR291W ENSG00000075673 ortholog_many2many phosphorylated
YOR291W ENSG00000070961 ortholog_many2many phosphorylated
YOR291W ENSG00000132681 ortholog_many2many phosphorylated
YOR291W ENSG00000064270 ortholog_many2many phosphorylated
YOR291W ENSG00000018625 ortholog_many2many phosphorylated
YOR291W ENSG00000174437 ortholog_many2many phosphorylated
YOR291W ENSG00000105675 ortholog_many2many phosphorylated
YBR191W ENSG00000122026 ortholog_one2many phosphorylated
YKR038C ENSG00000092094 ortholog_one2one phosphorylated
YHL004W ENSG00000122140 ortholog_one2one phosphorylated
YBR170C ENSG00000182446 ortholog_one2one phosphorylated
YMR314W ENSG00000129084 ortholog_one2one phosphorylated
YNL301C ENSG00000063177 ortholog_one2many phosphorylated
YOR168W ENSG00000172053 ortholog_many2many phosphorylated
YGL067W ENSG00000112874 ortholog_one2one phosphorylated
YGL227W ENSG00000010017 ortholog_many2many phosphorylated
YGL227W ENSG00000141084 ortholog_many2many phosphorylated
YBL041W ENSG00000008018 ortholog_one2one phosphorylated
YPR010C ENSG00000125630 ortholog_one2one phosphorylated
YPL009C ENSG00000165525 ortholog_one2one phosphorylated
YER112W ENSG00000130520 ortholog_one2one phosphorylated
YPR033C ENSG00000112855 ortholog_one2many phosphorylated
YPR033C ENSG00000170445 ortholog_one2many phosphorylated
YNL119W ENSG00000174177 ortholog_one2one phosphorylated
YER073W ENSG00000137124 ortholog_many2many phosphorylated
YER073W ENSG00000006534 ortholog_many2many phosphorylated
YER073W ENSG00000108602 ortholog_many2many phosphorylated
YER073W ENSG00000161618 ortholog_many2many phosphorylated
YLR410W ENSG00000145725 ortholog_one2many phosphorylated
YLR410W ENSG00000168781 ortholog_one2many phosphorylated
YIL128W ENSG00000155229 ortholog_one2one phosphorylated
YKR025W ENSG00000058600 ortholog_one2one phosphorylated
YLR043C ENSG00000091164 ortholog_one2many phosphorylated
YMR091C ENSG00000178691 ortholog_one2one phosphorylated
YFR009W ENSG00000161204 ortholog_one2one phosphorylated
YLR175W ENSG00000130826 ortholog_one2one phosphorylated
YOR361C ENSG00000106263 ortholog_one2one phosphorylated
YDL102W ENSG00000062822 ortholog_one2one phosphorylated
YKL173W ENSG00000108883 ortholog_one2one phosphorylated
YPR072W ENSG00000088038 ortholog_one2one phosphorylated
YML059C ENSG00000032444 ortholog_one2many phosphorylated
YML059C ENSG00000130653 ortholog_one2many phosphorylated
YJL112W ENSG00000164049 ortholog_many2many phosphorylated
YJL112W ENSG00000072803 ortholog_many2many phosphorylated
YJL112W ENSG00000174776 ortholog_many2many phosphorylated
YJL112W ENSG00000153832 ortholog_many2many phosphorylated
YJL112W ENSG00000166167 ortholog_many2many phosphorylated
YJL112W ENSG00000174989 ortholog_many2many phosphorylated
YJL112W ENSG00000175575 ortholog_many2many phosphorylated
YJL112W ENSG00000162843 ortholog_many2many phosphorylated
YJL112W ENSG00000215529 ortholog_many2many phosphorylated
YJL112W ENSG00000187260 ortholog_many2many phosphorylated
YJL112W ENSG00000214050 ortholog_many2many phosphorylated
YJL112W ENSG00000131653 ortholog_many2many phosphorylated
YJL112W ENSG00000132004 ortholog_many2many phosphorylated
YJL112W ENSG00000109670 ortholog_many2many phosphorylated
YJL112W ENSG00000005448 ortholog_many2many phosphorylated
YOR241W ENSG00000136877 ortholog_one2many phosphorylated
YMR142C ENSG00000167526 ortholog_one2many phosphorylated
YPL028W ENSG00000075239 ortholog_one2one phosphorylated
YDR497C ENSG00000151229 ortholog_one2many phosphorylated
YDR280W ENSG00000123737 ortholog_one2one phosphorylated
YER068W ENSG00000080802 ortholog_one2one phosphorylated
YNL156C ENSG00000125629 ortholog_many2many phosphorylated
YNL156C ENSG00000186480 ortholog_many2many phosphorylated
YDR472W ENSG00000181029 ortholog_one2one phosphorylated
YOR270C ENSG00000110719 ortholog_many2many phosphorylated
YOR270C ENSG00000185344 ortholog_many2many phosphorylated
YOR270C ENSG00000033627 ortholog_many2many phosphorylated
YOR270C ENSG00000105929 ortholog_many2many phosphorylated
YCR037C ENSG00000141485 ortholog_many2many phosphorylated
YCR037C ENSG00000007216 ortholog_many2many phosphorylated
YCR037C ENSG00000104044 ortholog_many2many phosphorylated
YCR037C ENSG00000158296 ortholog_many2many phosphorylated
YCR037C ENSG00000164707 ortholog_many2many phosphorylated
YCR037C ENSG00000081800 ortholog_many2many phosphorylated
YBR247C ENSG00000112578 ortholog_one2one phosphorylated
YDR205W ENSG00000162695 ortholog_one2one phosphorylated
YDR343C ENSG00000136856 ortholog_many2many phosphorylated
YDR343C ENSG00000197241 ortholog_many2many phosphorylated
YDR343C ENSG00000160326 ortholog_many2many phosphorylated
YDR343C ENSG00000142583 ortholog_many2many phosphorylated
YDR343C ENSG00000133460 ortholog_many2many phosphorylated
YDR343C ENSG00000163581 ortholog_many2many phosphorylated
YDR343C ENSG00000117394 ortholog_many2many phosphorylated
YDR343C ENSG00000181856 ortholog_many2many phosphorylated
YDR343C ENSG00000059804 ortholog_many2many phosphorylated
YDR343C ENSG00000173262 ortholog_many2many phosphorylated
YDR343C ENSG00000109667 ortholog_many2many phosphorylated
YDR343C ENSG00000146411 ortholog_many2many phosphorylated
YDR343C ENSG00000197496 ortholog_many2many phosphorylated
YHR080C ENSG00000089351 ortholog_many2many phosphorylated
YHR080C ENSG00000178075 ortholog_many2many phosphorylated
YHR080C ENSG00000175318 ortholog_many2many phosphorylated
YHR080C ENSG00000023171 ortholog_many2many phosphorylated
YHR080C ENSG00000155324 ortholog_many2many phosphorylated
YLL031C ENSG00000165282 ortholog_one2one phosphorylated
YNL104C ENSG00000117305 ortholog_many2many phosphorylated
YNL104C ENSG00000146151 ortholog_many2many phosphorylated
YGR241C ENSG00000065609 ortholog_many2many phosphorylated
YGR241C ENSG00000073921 ortholog_many2many phosphorylated
YDR342C ENSG00000136856 ortholog_many2many phosphorylated
YDR342C ENSG00000197241 ortholog_many2many phosphorylated
YDR342C ENSG00000160326 ortholog_many2many phosphorylated
YDR342C ENSG00000142583 ortholog_many2many phosphorylated
YDR342C ENSG00000133460 ortholog_many2many phosphorylated
YDR342C ENSG00000163581 ortholog_many2many phosphorylated
YDR342C ENSG00000117394 ortholog_many2many phosphorylated
YDR342C ENSG00000181856 ortholog_many2many phosphorylated
YDR342C ENSG00000059804 ortholog_many2many phosphorylated
YDR342C ENSG00000173262 ortholog_many2many phosphorylated
YDR342C ENSG00000109667 ortholog_many2many phosphorylated
YDR342C ENSG00000146411 ortholog_many2many phosphorylated
YDR342C ENSG00000197496 ortholog_many2many phosphorylated
YBL102W ENSG00000198818 ortholog_one2many phosphorylated
YBL102W ENSG00000173349 ortholog_one2many phosphorylated
YBL102W ENSG00000213064 ortholog_one2many phosphorylated
YNL263C ENSG00000167645 ortholog_one2many phosphorylated
YNL263C ENSG00000174851 ortholog_one2many phosphorylated
YDR337W ENSG00000116898 ortholog_one2one phosphorylated
YDR135C ENSG00000108846 ortholog_many2many phosphorylated
YDR135C ENSG00000124574 ortholog_many2many phosphorylated
YDR135C ENSG00000023839 ortholog_many2many phosphorylated
YDR135C ENSG00000121270 ortholog_many2many phosphorylated
YAR015W ENSG00000128050 ortholog_one2one phosphorylated
YDR371W ENSG00000133063 ortholog_one2many phosphorylated
YDR371W ENSG00000133048 ortholog_one2many phosphorylated
YDR371W ENSG00000085465 ortholog_one2many phosphorylated
YDR371W ENSG00000064886 ortholog_one2many phosphorylated
YML110C ENSG00000110871 ortholog_one2one phosphorylated
YBR039W ENSG00000165629 ortholog_one2one phosphorylated
YKL091C ENSG00000100003 ortholog_many2many phosphorylated
YKL091C ENSG00000214491 ortholog_many2many phosphorylated
YKL091C ENSG00000133488 ortholog_many2many phosphorylated
YKL091C ENSG00000137561 ortholog_many2many phosphorylated
YKL091C ENSG00000103184 ortholog_many2many phosphorylated
YKL091C ENSG00000129657 ortholog_many2many phosphorylated
YKL091C ENSG00000100012 ortholog_many2many phosphorylated
YER023W ENSG00000183010 ortholog_one2many phosphorylated
YER023W ENSG00000165555 ortholog_one2many phosphorylated
YER023W ENSG00000104524 ortholog_one2many phosphorylated
YER023W ENSG00000143811 ortholog_one2many phosphorylated
YJL125C ENSG00000171103 ortholog_one2many phosphorylated
YJL125C ENSG00000166166 ortholog_one2many phosphorylated
YNL287W ENSG00000158623 ortholog_one2many phosphorylated
YNL287W ENSG00000181789 ortholog_one2many phosphorylated
YDR502C ENSG00000151224 ortholog_many2many phosphorylated
YDR502C ENSG00000168906 ortholog_many2many phosphorylated
YBL101C ENSG00000197070 ortholog_many2many phosphorylated
YBL101C ENSG00000140450 ortholog_many2many phosphorylated
YBL101C ENSG00000205784 ortholog_many2many phosphorylated
YBL101C ENSG00000105643 ortholog_many2many phosphorylated
YBL101C ENSG00000265972 ortholog_many2many phosphorylated
YBL101C ENSG00000113369 ortholog_many2many phosphorylated
YPL215W ENSG00000101019 ortholog_one2one phosphorylated
YDR294C ENSG00000166224 ortholog_one2one phosphorylated
YMR262W ENSG00000203705 ortholog_one2one phosphorylated
YJR014W ENSG00000139726 ortholog_one2one phosphorylated
YDL083C ENSG00000105193 ortholog_one2many phosphorylated
YPR045C ENSG00000167615 ortholog_one2one phosphorylated
YMR222C ENSG00000262664 ortholog_one2many phosphorylated
YDR513W ENSG00000023572 ortholog_one2many phosphorylated
YBL036C ENSG00000147471 ortholog_one2one phosphorylated
YNL213C ENSG00000182768 ortholog_one2one phosphorylated
YOR020C ENSG00000115541 ortholog_one2one phosphorylated
YIL068C ENSG00000185215 ortholog_one2many phosphorylated
YIL068C ENSG00000205436 ortholog_one2many phosphorylated
YIL068C ENSG00000180104 ortholog_one2many phosphorylated
YIL068C ENSG00000179044 ortholog_one2many phosphorylated
YIL068C ENSG00000283632 ortholog_one2many phosphorylated
YPL030W ENSG00000155275 ortholog_one2one phosphorylated
YPR004C ENSG00000140374 ortholog_one2one phosphorylated
YPL183C ENSG00000178252 ortholog_one2one phosphorylated
YJL031C ENSG00000100949 ortholog_one2one phosphorylated
YPR069C ENSG00000116649 ortholog_one2many phosphorylated
YBR251W ENSG00000144029 ortholog_one2one phosphorylated
YBL091C-A ENSG00000124164 ortholog_many2many phosphorylated
YBL091C-A ENSG00000101558 ortholog_many2many phosphorylated
YGR090W ENSG00000165271 ortholog_one2one phosphorylated
YGR061C ENSG00000178921 ortholog_one2one phosphorylated
YDL215C ENSG00000182890 ortholog_one2many phosphorylated
YDL215C ENSG00000148672 ortholog_one2many phosphorylated
YGR032W ENSG00000009844 ortholog_one2many phosphorylated
YER047C ENSG00000261308 ortholog_many2many phosphorylated
YER047C ENSG00000132612 ortholog_many2many phosphorylated
YER047C ENSG00000182263 ortholog_many2many phosphorylated
YER047C ENSG00000138138 ortholog_many2many phosphorylated
YER047C ENSG00000132436 ortholog_many2many phosphorylated
YER047C ENSG00000167216 ortholog_many2many phosphorylated
YER047C ENSG00000021574 ortholog_many2many phosphorylated
YER047C ENSG00000102781 ortholog_many2many phosphorylated
YER047C ENSG00000186625 ortholog_many2many phosphorylated
YLR342W ENSG00000009844 ortholog_one2many phosphorylated
YNL051W ENSG00000164597 ortholog_one2one phosphorylated
YJL166W ENSG00000164405 ortholog_one2one phosphorylated
YGR020C ENSG00000128524 ortholog_one2one phosphorylated
YGR070W ENSG00000203734 ortholog_many2many phosphorylated
YGR070W ENSG00000137135 ortholog_many2many phosphorylated
YGR070W ENSG00000154783 ortholog_many2many phosphorylated
YGR070W ENSG00000152767 ortholog_many2many phosphorylated
YGR070W ENSG00000006607 ortholog_many2many phosphorylated
YGR070W ENSG00000180263 ortholog_many2many phosphorylated
YGR070W ENSG00000139132 ortholog_many2many phosphorylated
YGR070W ENSG00000127084 ortholog_many2many phosphorylated
YGR070W ENSG00000146192 ortholog_many2many phosphorylated
YGR070W ENSG00000165694 ortholog_many2many phosphorylated
YGR070W ENSG00000102302 ortholog_many2many phosphorylated
YGR223C ENSG00000141580 ortholog_one2one phosphorylated
YLR163C ENSG00000105819 ortholog_one2one phosphorylated
YOL102C ENSG00000149743 ortholog_one2one phosphorylated
YHR203C ENSG00000129824 ortholog_many2many phosphorylated
YHR203C ENSG00000198034 ortholog_many2many phosphorylated
YHR203C ENSG00000280969 ortholog_many2many phosphorylated
YOR065W ENSG00000179091 ortholog_one2one phosphorylated
YBR101C ENSG00000120725 ortholog_one2many phosphorylated
YBR101C ENSG00000133265 ortholog_one2many phosphorylated
YDR405W ENSG00000276345 ortholog_one2many phosphorylated
YDR405W ENSG00000214026 ortholog_one2many phosphorylated
YHR208W ENSG00000105552 ortholog_many2many phosphorylated
YHR208W ENSG00000060982 ortholog_many2many phosphorylated
YMR272C ENSG00000103089 ortholog_one2one phosphorylated
YDR316W ENSG00000170439 ortholog_many2many phosphorylated
YDR316W ENSG00000185432 ortholog_many2many phosphorylated
YGR123C ENSG00000011485 ortholog_one2one phosphorylated
YOR061W ENSG00000101266 ortholog_many2many phosphorylated
YOR061W ENSG00000254598 ortholog_many2many phosphorylated
YOR061W ENSG00000070770 ortholog_many2many phosphorylated
YDR071C ENSG00000129673 ortholog_one2one phosphorylated
YKR016W ENSG00000132305 ortholog_one2one phosphorylated
YIR037W ENSG00000224586 ortholog_many2many phosphorylated
YNL185C ENSG00000174547 ortholog_one2one phosphorylated
YDR232W ENSG00000158578 ortholog_many2many phosphorylated
YNL169C ENSG00000241878 ortholog_one2many phosphorylated
YDR368W ENSG00000264006 ortholog_many2many phosphorylated
YDR368W ENSG00000162482 ortholog_many2many phosphorylated
YDR368W ENSG00000169282 ortholog_many2many phosphorylated
YDR368W ENSG00000170049 ortholog_many2many phosphorylated
YDR368W ENSG00000053371 ortholog_many2many phosphorylated
YDR368W ENSG00000196139 ortholog_many2many phosphorylated
YDR368W ENSG00000187134 ortholog_many2many phosphorylated
YDR368W ENSG00000085662 ortholog_many2many phosphorylated
YDR368W ENSG00000165568 ortholog_many2many phosphorylated
YDR368W ENSG00000198610 ortholog_many2many phosphorylated
YDR368W ENSG00000117448 ortholog_many2many phosphorylated
YDR368W ENSG00000151632 ortholog_many2many phosphorylated
YDR368W ENSG00000227471 ortholog_many2many phosphorylated
YDR368W ENSG00000198074 ortholog_many2many phosphorylated
YDR368W ENSG00000069424 ortholog_many2many phosphorylated
YDR368W ENSG00000211454 ortholog_many2many phosphorylated
YDR368W ENSG00000122787 ortholog_many2many phosphorylated
YOR289W ENSG00000144233 ortholog_one2many phosphorylated
YOR289W ENSG00000101935 ortholog_one2many phosphorylated
YLR038C ENSG00000160471 ortholog_one2many phosphorylated
YLR038C ENSG00000126267 ortholog_one2many phosphorylated
YEL039C ENSG00000172115 ortholog_one2many phosphorylated
YMR083W ENSG00000115129 ortholog_many2many phosphorylated
YMR083W ENSG00000205758 ortholog_many2many phosphorylated
YMR083W ENSG00000180011 ortholog_many2many phosphorylated
YMR083W ENSG00000172955 ortholog_many2many phosphorylated
YMR083W ENSG00000198099 ortholog_many2many phosphorylated
YMR083W ENSG00000196616 ortholog_many2many phosphorylated
YMR083W ENSG00000187758 ortholog_many2many phosphorylated
YMR083W ENSG00000248144 ortholog_many2many phosphorylated
YMR083W ENSG00000171724 ortholog_many2many phosphorylated
YMR083W ENSG00000106853 ortholog_many2many phosphorylated
YMR083W ENSG00000197894 ortholog_many2many phosphorylated
YMR083W ENSG00000196344 ortholog_many2many phosphorylated
YMR083W ENSG00000108828 ortholog_many2many phosphorylated
YMR152W ENSG00000130347 ortholog_one2one phosphorylated
YML055W ENSG00000118363 ortholog_one2one phosphorylated
YHR106W ENSG00000197763 ortholog_many2many phosphorylated
YHR106W ENSG00000183773 ortholog_many2many phosphorylated
YHR106W ENSG00000156709 ortholog_many2many phosphorylated
YHR106W ENSG00000121350 ortholog_many2many phosphorylated
YHR106W ENSG00000184470 ortholog_many2many phosphorylated
YHR106W ENSG00000198431 ortholog_many2many phosphorylated
YLR081W ENSG00000136856 ortholog_many2many phosphorylated
YLR081W ENSG00000197241 ortholog_many2many phosphorylated
YLR081W ENSG00000160326 ortholog_many2many phosphorylated
YLR081W ENSG00000142583 ortholog_many2many phosphorylated
YLR081W ENSG00000133460 ortholog_many2many phosphorylated
YLR081W ENSG00000163581 ortholog_many2many phosphorylated
YLR081W ENSG00000117394 ortholog_many2many phosphorylated
YLR081W ENSG00000181856 ortholog_many2many phosphorylated
YLR081W ENSG00000059804 ortholog_many2many phosphorylated
YLR081W ENSG00000173262 ortholog_many2many phosphorylated
YLR081W ENSG00000109667 ortholog_many2many phosphorylated
YLR081W ENSG00000146411 ortholog_many2many phosphorylated
YLR081W ENSG00000197496 ortholog_many2many phosphorylated
YPR191W ENSG00000010256 ortholog_many2many phosphorylated
YPR191W ENSG00000078618 ortholog_many2many phosphorylated
YPR191W ENSG00000140740 ortholog_many2many phosphorylated
YJR103W ENSG00000047230 ortholog_many2many phosphorylated
YJR103W ENSG00000171793 ortholog_many2many phosphorylated
YMR079W ENSG00000100003 ortholog_many2many phosphorylated
YMR079W ENSG00000214491 ortholog_many2many phosphorylated
YMR079W ENSG00000133488 ortholog_many2many phosphorylated
YMR079W ENSG00000137561 ortholog_many2many phosphorylated
YMR079W ENSG00000103184 ortholog_many2many phosphorylated
YMR079W ENSG00000129657 ortholog_many2many phosphorylated
YMR079W ENSG00000100012 ortholog_many2many phosphorylated
YOR187W ENSG00000178952 ortholog_one2one phosphorylated
YJL088W ENSG00000036473 ortholog_one2one phosphorylated
YJR069C ENSG00000125877 ortholog_one2one phosphorylated
YOL058W ENSG00000130707 ortholog_one2one phosphorylated
YHR068W ENSG00000095059 ortholog_one2one phosphorylated
YGR214W ENSG00000288920 ortholog_many2many phosphorylated
YGR214W ENSG00000168028 ortholog_many2many phosphorylated
YLR196W ENSG00000136045 ortholog_one2one phosphorylated
YBL064C ENSG00000117592 ortholog_many2many phosphorylated
YLR017W ENSG00000099810 ortholog_one2one phosphorylated
YCL057W ENSG00000123213 ortholog_one2many phosphorylated
YCL057W ENSG00000172009 ortholog_one2many phosphorylated
YDR518W ENSG00000139055 ortholog_many2many phosphorylated
YDR518W ENSG00000139921 ortholog_many2many phosphorylated
YDR518W ENSG00000125827 ortholog_many2many phosphorylated
YDR518W ENSG00000166479 ortholog_many2many phosphorylated
YDR518W ENSG00000169340 ortholog_many2many phosphorylated
YDR518W ENSG00000185615 ortholog_many2many phosphorylated
YDR518W ENSG00000167004 ortholog_many2many phosphorylated
YDR518W ENSG00000185624 ortholog_many2many phosphorylated
YKL092C ENSG00000196712 ortholog_one2one phosphorylated
YHR064C ENSG00000187522 ortholog_one2one phosphorylated
YOR232W ENSG00000164284 ortholog_one2many phosphorylated
YOR232W ENSG00000109519 ortholog_one2many phosphorylated
YOR173W ENSG00000110063 ortholog_one2many phosphorylated
YER156C ENSG00000139637 ortholog_one2one phosphorylated
YKL087C ENSG00000004961 ortholog_one2many phosphorylated
YGR220C ENSG00000114686 ortholog_one2one phosphorylated
YLR231C ENSG00000115919 ortholog_one2one phosphorylated
YCL008C ENSG00000151116 ortholog_one2many phosphorylated
YCL008C ENSG00000074319 ortholog_one2many phosphorylated
YFR047C ENSG00000103485 ortholog_one2one phosphorylated
YPR074C ENSG00000007350 ortholog_many2many phosphorylated
YGR231C ENSG00000215021 ortholog_one2one phosphorylated
YMR038C ENSG00000173992 ortholog_one2one phosphorylated
YNL087W ENSG00000139641 ortholog_many2many phosphorylated
YNL087W ENSG00000158220 ortholog_many2many phosphorylated
YNL087W ENSG00000117868 ortholog_many2many phosphorylated
YDR175C ENSG00000061794 ortholog_one2one phosphorylated
YGL191W ENSG00000111775 ortholog_one2many phosphorylated
YGL191W ENSG00000156885 ortholog_one2many phosphorylated
YLR172C ENSG00000117543 ortholog_one2one phosphorylated
YKR082W ENSG00000069248 ortholog_one2one phosphorylated
YIL124W ENSG00000164120 ortholog_one2one phosphorylated
YER131W ENSG00000197728 ortholog_one2many phosphorylated
YCR003W ENSG00000106591 ortholog_one2one phosphorylated
YER081W ENSG00000175029 ortholog_many2many phosphorylated
YER081W ENSG00000159692 ortholog_many2many phosphorylated
YER081W ENSG00000092621 ortholog_many2many phosphorylated
YER081W ENSG00000137106 ortholog_many2many phosphorylated
YMR110C ENSG00000006534 ortholog_many2many phosphorylated
YMR110C ENSG00000108602 ortholog_many2many phosphorylated
YLL011W ENSG00000164934 ortholog_one2one phosphorylated
YBR177C ENSG00000158201 ortholog_many2many phosphorylated
YBR177C ENSG00000168792 ortholog_many2many phosphorylated
YBR177C ENSG00000143994 ortholog_many2many phosphorylated
YBR177C ENSG00000140526 ortholog_many2many phosphorylated
YBL091C ENSG00000170515 ortholog_many2many phosphorylated
YBL091C ENSG00000122121 ortholog_many2many phosphorylated
YBR035C ENSG00000108439 ortholog_one2one phosphorylated
YBR110W ENSG00000251287 ortholog_one2many phosphorylated
YBR110W ENSG00000033011 ortholog_one2many phosphorylated
YNR001C ENSG00000062485 ortholog_one2many phosphorylated
YDR237W ENSG00000142676 ortholog_one2one phosphorylated
YOR109W ENSG00000198574 ortholog_many2many phosphorylated
YOR109W ENSG00000183918 ortholog_many2many phosphorylated
YOR109W ENSG00000078269 ortholog_many2many phosphorylated
YOR109W ENSG00000122126 ortholog_many2many phosphorylated
YOR109W ENSG00000168918 ortholog_many2many phosphorylated
YOR109W ENSG00000165458 ortholog_many2many phosphorylated
YOR109W ENSG00000198825 ortholog_many2many phosphorylated
YOR109W ENSG00000185133 ortholog_many2many phosphorylated
YOR109W ENSG00000159082 ortholog_many2many phosphorylated
YOR109W ENSG00000132376 ortholog_many2many phosphorylated
YJL068C ENSG00000139684 ortholog_one2one phosphorylated
YAR002C-A ENSG00000117500 ortholog_many2many phosphorylated
YAR002C-A ENSG00000099203 ortholog_many2many phosphorylated
YAR002C-A ENSG00000166557 ortholog_many2many phosphorylated
YAR002C-A ENSG00000086598 ortholog_many2many phosphorylated
YAR002C-A ENSG00000157315 ortholog_many2many phosphorylated
YAR002C-A ENSG00000158604 ortholog_many2many phosphorylated
YHR049W ENSG00000262664 ortholog_one2many phosphorylated
YDR111C ENSG00000110455 ortholog_many2many phosphorylated
YDR111C ENSG00000166123 ortholog_many2many phosphorylated
YDR111C ENSG00000171097 ortholog_many2many phosphorylated
YDR111C ENSG00000205126 ortholog_many2many phosphorylated
YDR111C ENSG00000167701 ortholog_many2many phosphorylated
YBL061C ENSG00000101251 ortholog_many2many phosphorylated
YBL061C ENSG00000091490 ortholog_many2many phosphorylated
YBL061C ENSG00000071537 ortholog_many2many phosphorylated
YBL061C ENSG00000109771 ortholog_many2many phosphorylated
YBL061C ENSG00000081791 ortholog_many2many phosphorylated
YOR043W ENSG00000076650 ortholog_one2one phosphorylated
YDR385W ENSG00000167658 ortholog_one2many phosphorylated
YLR447C ENSG00000147614 ortholog_one2many phosphorylated
YLR447C ENSG00000159720 ortholog_one2many phosphorylated
YJR019C ENSG00000101473 ortholog_one2one phosphorylated
YER019W ENSG00000135587 ortholog_one2one phosphorylated
YLR056W ENSG00000109929 ortholog_one2one phosphorylated
YHR009C ENSG00000175155 ortholog_many2many phosphorylated
YHR009C ENSG00000132837 ortholog_many2many phosphorylated
YHR009C ENSG00000166793 ortholog_many2many phosphorylated
YHR009C ENSG00000090857 ortholog_many2many phosphorylated
YHR009C ENSG00000100027 ortholog_many2many phosphorylated
YKL081W ENSG00000155962 ortholog_many2many phosphorylated
YKL081W ENSG00000100577 ortholog_many2many phosphorylated
YKL081W ENSG00000065621 ortholog_many2many phosphorylated
YKL081W ENSG00000124194 ortholog_many2many phosphorylated
YKL081W ENSG00000169583 ortholog_many2many phosphorylated
YKL081W ENSG00000276950 ortholog_many2many phosphorylated
YKL081W ENSG00000169504 ortholog_many2many phosphorylated
YKL081W ENSG00000099984 ortholog_many2many phosphorylated
YKL081W ENSG00000133433 ortholog_many2many phosphorylated
YKL081W ENSG00000213719 ortholog_many2many phosphorylated
YKL081W ENSG00000254772 ortholog_many2many phosphorylated
YKL081W ENSG00000104381 ortholog_many2many phosphorylated
YKL081W ENSG00000148834 ortholog_many2many phosphorylated
YKL081W ENSG00000159212 ortholog_many2many phosphorylated
YKL081W ENSG00000112782 ortholog_many2many phosphorylated
YPR110C ENSG00000171453 ortholog_one2one phosphorylated
YCR067C ENSG00000134759 ortholog_one2many phosphorylated
YGL231C ENSG00000128463 ortholog_one2one phosphorylated
YHR183W ENSG00000142657 ortholog_one2many phosphorylated
YBL087C ENSG00000125691 ortholog_one2many phosphorylated
YBR009C ENSG00000275663 ortholog_one2many phosphorylated
YGL076C ENSG00000147604 ortholog_many2many phosphorylated
YGL076C ENSG00000146223 ortholog_many2many phosphorylated
YBR289W ENSG00000099956 ortholog_one2many phosphorylated
YPR108W ENSG00000163636 ortholog_one2one phosphorylated
YBR135W ENSG00000173207 ortholog_one2many phosphorylated
YBR135W ENSG00000123975 ortholog_one2many phosphorylated
YPR030W ENSG00000197070 ortholog_many2many phosphorylated
YPR030W ENSG00000140450 ortholog_many2many phosphorylated
YPR030W ENSG00000205784 ortholog_many2many phosphorylated
YPR030W ENSG00000105643 ortholog_many2many phosphorylated
YPR030W ENSG00000265972 ortholog_many2many phosphorylated
YPR030W ENSG00000113369 ortholog_many2many phosphorylated
YIL036W ENSG00000115966 ortholog_many2many phosphorylated
YIL036W ENSG00000146592 ortholog_many2many phosphorylated
YIL036W ENSG00000170653 ortholog_many2many phosphorylated
YKL196C ENSG00000106636 ortholog_one2one phosphorylated
YLR419W ENSG00000132153 ortholog_one2one phosphorylated
YGR203W ENSG00000101224 ortholog_many2many phosphorylated
YGR203W ENSG00000164045 ortholog_many2many phosphorylated
YGR203W ENSG00000158402 ortholog_many2many phosphorylated
YBR010W ENSG00000273213 ortholog_one2many phosphorylated
YIL125W ENSG00000181192 ortholog_one2many phosphorylated
YIL125W ENSG00000105953 ortholog_one2many phosphorylated
YIL125W ENSG00000197444 ortholog_one2many phosphorylated
YOR176W ENSG00000066926 ortholog_one2one phosphorylated
YHR018C ENSG00000126522 ortholog_one2one phosphorylated
YLR153C ENSG00000066813 ortholog_many2many phosphorylated
YLR153C ENSG00000183747 ortholog_many2many phosphorylated
YLR153C ENSG00000173124 ortholog_many2many phosphorylated
YHR001W ENSG00000117859 ortholog_one2many phosphorylated
YBR236C ENSG00000101654 ortholog_one2one phosphorylated
YGR186W ENSG00000125651 ortholog_one2one phosphorylated
YBR031W ENSG00000174444 ortholog_one2many phosphorylated
YJL080C ENSG00000115677 ortholog_many2many phosphorylated
YJL001W ENSG00000222028 ortholog_many2many phosphorylated
YJL001W ENSG00000101182 ortholog_many2many phosphorylated
YJL001W ENSG00000100804 ortholog_many2many phosphorylated
YJL001W ENSG00000142507 ortholog_many2many phosphorylated
YJL001W ENSG00000154611 ortholog_many2many phosphorylated
YJL001W ENSG00000136930 ortholog_many2many phosphorylated
YJL001W ENSG00000240065 ortholog_many2many phosphorylated
YJL001W ENSG00000205220 ortholog_many2many phosphorylated
YJL001W ENSG00000204264 ortholog_many2many phosphorylated
YKL099C ENSG00000183520 ortholog_one2one phosphorylated
YDR238C ENSG00000129083 ortholog_one2one phosphorylated
YJR025C ENSG00000162882 ortholog_one2one phosphorylated
YFR031C-A ENSG00000161016 ortholog_one2many phosphorylated
YNL220W ENSG00000035687 ortholog_one2many phosphorylated
YNL220W ENSG00000185100 ortholog_one2many phosphorylated
