	induced	condition	gene name wt/mutant	gene name dead	variable	stat (MWU test)	P (MWU test)	mean wt/mutant	median wt/mutant	var wt/mutant	len wt/mutant	mean dead	median dead	var dead	len dead	difference between mean (wt/mutant-dead)	difference between median (wt/mutant-dead)	P (MWU test, FDR corrected)	significant by not induced difference between mean (wt/mutant-dead) mean+-2*std by comparison	significant change, P (MWU test, FDR corrected) < 0.05	significant change, P (MWU test, FDR corrected) < 0.01	significant change, P (MWU test, FDR corrected) < 0.001
2836	induced	DMSO 2%	TBK1	TBK1	AUC simps	121.0	0.8064734910574618	-0.005852285672160562	0.036803431068783254	0.03954029498750846	16.0	0.03704052579241024	0.05520600140193821	0.014282062231201199	16.0	-0.0428928114645708	-0.018402570333154955	0.9665025779165913	False	ns	ns	ns
2837	induced	DMSO 6%	TBK1	TBK1	AUC simps	104.0	0.3757848276811594	0.012886380594203661	0.048141769157936665	0.03312006582867467	16.0	0.06115028815328083	0.13272009934145146	0.05219294783743038	16.0	-0.04826390755907717	-0.0845783301835148	0.9665025779165913	False	ns	ns	ns
2838	induced	DMSO 8%	TBK1	TBK1	AUC simps	119.0	0.7486986250513457	0.06709450471986722	0.2867329569772217	0.48094468551787045	16.0	0.22054759392907464	0.2923980425507686	0.24229046261671408	16.0	-0.15345308920920742	-0.005665085573546946	0.9665025779165913	True	ns	ns	ns
2839	induced	DTT 5mM	TBK1	TBK1	AUC simps	158.0	0.26621422497906266	-0.03229295515389108	0.05425234258606437	0.27281672985458616	16.0	-0.16185970773707803	-0.23744494830035912	0.22201245252090104	16.0	0.12956675258318695	0.2916972908864235	0.9665025779165913	False	ns	ns	ns
2840	induced	Dip 150uM	TBK1	TBK1	AUC simps	127.0	0.9849651869281953	0.04301979003805867	0.12415409331909899	0.11574280961841595	16.0	0.032920082298288245	0.12569000142020492	0.1870090555921509	16.0	0.010099707739770425	-0.0015359081011059317	0.9849651869281953	False	ns	ns	ns
2841	induced	Dip 300uM	TBK1	TBK1	AUC simps	94.0	0.20674060673155448	0.01772936393384761	0.05335947140734376	0.12613048478186262	16.0	0.1257744855560463	0.17034617486766734	0.14998784603522494	16.0	-0.1080451216221987	-0.11698670346032358	0.9665025779165913	True	ns	ns	ns
2842	induced	Ethanol 2%	TBK1	TBK1	AUC simps	167.0	0.14677335952502665	-0.0023685055158444435	0.0011966957037223835	0.01582908589654757	16.0	-0.07631786751465963	-0.04705700050377004	0.02103430973779806	16.0	0.07394936199881519	0.048253696207492425	0.9665025779165913	False	ns	ns	ns
2843	induced	Ethanol 6%	TBK1	TBK1	AUC simps	167.0	0.14677335952502665	0.043256620715210525	0.1150017161612027	0.03158458199888682	16.0	-0.042644912545002134	-0.007779582100900129	0.040362493424526656	16.0	0.08590153326021266	0.12278129826210282	0.9665025779165913	False	ns	ns	ns
2844	induced	Ethanol 8%	TBK1	TBK1	AUC simps	169.0	0.12690998348893937	0.002995834614321291	0.04026007293026623	0.03359111827009375	16.0	-0.06683200364944164	-0.056298825313344736	0.018311424871954193	16.0	0.06982783826376293	0.09655889824361097	0.9665025779165913	False	ns	ns	ns
2845	induced	Hygromycin 190uM	TBK1	TBK1	AUC simps	125.0	0.9249325745653402	0.005132947731784743	0.00748571435856249	0.014760521273942014	16.0	0.011992044418627446	0.01974754849497451	0.012022385161781899	16.0	-0.006859096686842703	-0.01226183413641202	0.9665025779165913	False	ns	ns	ns
2846	induced	Hygromycin 19uM	TBK1	TBK1	AUC simps	121.0	0.8064734910574618	-0.0409772013850791	-0.06021643822194633	0.029599018012136786	16.0	-0.021984140804945262	-0.03128325043309843	0.033000492998825307	16.0	-0.018993060580133836	-0.028933187788847903	0.9665025779165913	False	ns	ns	ns
2847	induced	Hygromycin 95uM	TBK1	TBK1	AUC simps	100.0	0.2999944706772245	-0.07903819967248271	-0.0965024622981474	0.02018057902134384	16.0	-0.03419719051524539	0.014161375715911362	0.01766360965986175	16.0	-0.04484100915723732	-0.11066383801405877	0.9665025779165913	False	ns	ns	ns
2848	induced	MMS 0.004%	TBK1	TBK1	AUC simps	108.0	0.46237974986725616	0.0043079095116458355	0.0054450702066262124	0.03668293566737509	16.0	0.043118227526138364	0.09483086140338415	0.02883911357442411	16.0	-0.03881031801449253	-0.08938579119675794	0.9665025779165913	False	ns	ns	ns
2849	induced	MMS 0.02%	TBK1	TBK1	AUC simps	88.0	0.136563154180369	-0.030357624328970045	-0.028589583422693465	0.02318969490814236	16.0	0.05015609113828945	0.04866658475017438	0.019425842624584806	16.0	-0.0805137154672595	-0.07725616817286785	0.9665025779165913	False	ns	ns	ns
2850	induced	MMS 0.04%	TBK1	TBK1	AUC simps	108.0	0.46237974986725616	0.04273515240148984	0.007017596716501373	0.05160119687889663	16.0	0.11983344870546486	0.16244114900469242	0.11710068083839696	16.0	-0.07709829630397502	-0.15542355228819105	0.9665025779165913	False	ns	ns	ns
2851	induced	Menadione 100uM	TBK1	TBK1	AUC simps	119.0	0.7486986250513457	0.013388217087967558	0.0038437168710778735	0.026164461555466773	16.0	0.016623063433741425	0.024860773547828785	0.03165220642339471	16.0	-0.0032348463457738674	-0.02101705667675091	0.9665025779165913	False	ns	ns	ns
2852	induced	Menadione 200uM	TBK1	TBK1	AUC simps	123.0	0.8653246192630564	-0.019565275262816595	-0.009287732011973304	0.028564481771021687	16.0	-0.007303904427791608	0.03314778533298224	0.01658251246979009	16.0	-0.012261370835024987	-0.04243551734495554	0.9665025779165913	False	ns	ns	ns
2853	induced	Menadione 50uM	TBK1	TBK1	AUC simps	125.0	0.9249325745653402	-0.03932844666385371	0.026419189164204937	0.060126460773658554	16.0	-0.0021167114823477107	-0.005411589890940149	0.02558255050326211	16.0	-0.037211735181506	0.031830779055145086	0.9665025779165913	False	ns	ns	ns
2854	induced	NaCl 0.25M	TBK1	TBK1	AUC simps	113.0	0.584729632558272	-0.005415518727845292	0.030767841905795734	0.02465249256294677	16.0	0.034474547614800954	0.031868733286675166	0.0119971808032405	16.0	-0.039890066342646247	-0.0011008913808794318	0.9665025779165913	False	ns	ns	ns
2855	induced	NaCl 1M	TBK1	TBK1	AUC simps	88.0	0.136563154180369	-0.01001233351894526	0.009199110468779637	0.03087517874185434	16.0	0.07207855187377477	0.08777027117041669	0.02092939280003927	16.0	-0.08209088539272003	-0.07857116070163706	0.9665025779165913	False	ns	ns	ns
2856	induced	Nitroquinoline 10uM	TBK1	TBK1	AUC simps	171.0	0.10920448442226467	-0.021754787287996846	-0.012545392325598925	0.030166378130499424	16.0	-0.11707279120046898	-0.1276808941840759	0.027981370435502587	16.0	0.09531800391247214	0.11513550185847699	0.9665025779165913	False	ns	ns	ns
2857	induced	Nitroquinoline 50uM	TBK1	TBK1	AUC simps	122.0	0.8357841257402611	-0.0518506282508544	0.07008375077859519	0.14504860398881744	16.0	-0.07238191544093775	-0.11630649453085162	0.2809694804718896	16.0	0.020531287190083347	0.1863902453094468	0.9665025779165913	False	ns	ns	ns
2858	induced	Nystatin 0.01uM	TBK1	TBK1	AUC simps	161.0	0.22061672997414716	0.04872239729767802	0.09206491792038562	0.04547460427910172	16.0	-0.020597271470076617	0.0007004730839170747	0.03169830090316661	16.0	0.06931966876775464	0.09136444483646855	0.9665025779165913	False	ns	ns	ns
2859	induced	Nystatin 0.1uM	TBK1	TBK1	AUC simps	140.0	0.664707815503064	-0.0016975867878761264	0.029458724093970545	0.04798960106224633	16.0	-0.030495021707721115	-0.005416941260065755	0.041223323448872966	16.0	0.02879743491984499	0.0348756653540363	0.9665025779165913	False	ns	ns	ns
2860	induced	Phosphatase inhibitor cocktail	TBK1	TBK1	AUC simps	144.0	0.5591004065161768	0.052533466793192485	0.08625746032545933	0.03415347397005297	16.0	0.034910888631808135	0.06957489002079598	0.031335789716644434	16.0	0.01762257816138435	0.016682570304663358	0.9665025779165913	False	ns	ns	ns
2861	induced	Rapamycin 10nM	TBK1	TBK1	AUC simps	132.0	0.8950545192438701	0.010379224432790046	0.05703371339194874	0.04505976346514705	16.0	0.018893188546989403	0.0015198973576318053	0.028571841445364895	16.0	-0.008513964114199357	0.05551381603431693	0.9665025779165913	False	ns	ns	ns
2862	induced	Rapamycin 50nM	TBK1	TBK1	AUC simps	117.0	0.6923015362060488	-0.011700335382655025	0.029508114428224985	0.017003652609146564	16.0	0.022695649477791235	0.04720426818949264	0.022643632623238992	16.0	-0.03439598486044626	-0.017696153761267652	0.9665025779165913	False	ns	ns	ns
2863	induced	SC pH3	TBK1	TBK1	AUC simps	140.0	0.664707815503064	-0.023128656546039572	0.009732368365956034	0.025751018046674658	16.0	-0.035950833939117466	0.015048815063693155	0.027899156413458914	16.0	0.012822177393077894	-0.0053164466977371205	0.9665025779165913	False	ns	ns	ns
2864	induced	SC pH6	TBK1	TBK1	AUC simps	113.0	0.584729632558272	-0.027569429198497364	-0.009492497995417182	0.039702482551286535	16.0	0.02420537162492975	0.09661785045113191	0.028228081813948848	16.0	-0.051774800823427114	-0.1061103484465491	0.9665025779165913	False	ns	ns	ns
2865	induced	SDS 0.01%	TBK1	TBK1	AUC simps	135.0	0.8064734910574618	-0.0018083866931659642	0.06360226711175798	0.057151428194587274	16.0	-0.033546198601449584	0.048863050867527846	0.05504914776099672	16.0	0.03173781190828362	0.014739216244230136	0.9665025779165913	False	ns	ns	ns
2866	induced	SDS 0.02%	TBK1	TBK1	AUC simps	120.0	0.7774322029019755	0.07287226230470978	0.1493683636101384	0.7611506428009911	16.0	0.1994687491510232	0.3521403355115993	0.6118832908284675	16.0	-0.12659648684631342	-0.2027719719014609	0.9665025779165913	True	ns	ns	ns
2867	induced	Sorbitol 10mM	TBK1	TBK1	AUC simps	138.0	0.7203098459695906	0.051862819005941585	0.07419360103074268	0.023741899770549843	16.0	0.027868636170417016	0.0720827705759568	0.028894665880261995	16.0	0.02399418283552457	0.0021108304547858836	0.9665025779165913	False	ns	ns	ns
2868	induced	Sorbitol 1mM	TBK1	TBK1	AUC simps	132.0	0.8950545192438701	0.019587521486855497	0.04500891545711028	0.027625969581623434	16.0	0.025255651851291194	0.03481077007488409	0.02597065152876096	16.0	-0.005668130364435697	0.010198145382226187	0.9665025779165913	False	ns	ns	ns
2869	induced	Sorbitol 5mM	TBK1	TBK1	AUC simps	123.0	0.8653246192630564	0.01666597753104826	0.06704973539260095	0.03758260568288823	16.0	0.02298083452934163	0.038294241645594695	0.03750239313297577	16.0	-0.006314856998293372	0.028755493747006255	0.9665025779165913	False	ns	ns	ns
2870	induced	Caffein 10mM	TEC	TEC	AUC simps	76.0	0.05226079056168541	-0.0587103045323174	0.03958605404772797	0.1760069578899455	16.0	0.2099872280693933	0.25133841112738153	0.07973632569218973	16.0	-0.2686975326017107	-0.21175235707965356	0.30376584513979643	False	ns	ns	ns
2871	induced	Caffein 2mM	TEC	TEC	AUC simps	85.0	0.10920448442226467	-0.09047223253222025	-0.03163047711132094	0.04049334228333479	16.0	0.01921524960746801	0.0442276718060306	0.027468500768132884	16.0	-0.10968748213968826	-0.07585814891735154	0.33197170255368813	False	ns	ns	ns
2872	induced	CuSO4 1mM	TEC	TEC	AUC simps	129.0	0.9849651869281953	0.16843576102970648	0.2965716031826169	0.22093008099842432	16.0	0.24170678834115056	0.28142589501132775	0.15794704185283145	16.0	-0.07327102731144408	0.01514570817128913	0.9849651869281953	False	ns	ns	ns
2873	induced	Cycloheximide 0.05 uM	TEC	TEC	AUC simps	110.0	0.5095387556068434	-0.02617927997368552	0.014731230642730964	0.03294505581021794	16.0	0.03323765469616946	0.04701443060072563	0.018982369213225887	16.0	-0.05941693466985498	-0.03228319995799467	0.6154169385900835	False	ns	ns	ns
2874	induced	Cycloheximide 0.2 uM	TEC	TEC	AUC simps	115.0	0.6375611304257702	-0.07477672823898018	-0.0873755081117551	0.029667778391837082	16.0	-0.039506899031203524	-0.04357071365260978	0.040529517360780094	16.0	-0.03526982920777666	-0.04380479445914531	0.732014631229588	False	ns	ns	ns
2875	induced	Cycloheximide 0.5 uM	TEC	TEC	AUC simps	108.0	0.46237974986725616	-0.09208300789384927	-0.04316052829697625	0.03996572285509208	16.0	-0.02999718796634121	-0.02583783901144976	0.02803145869332766	16.0	-0.06208581992750806	-0.017322689285526494	0.5972405102452059	False	ns	ns	ns
2876	induced	Cyclosporin	TEC	TEC	AUC simps	96.0	0.23514837837692237	-0.06351092045614148	-0.04319239422997612	0.031241625011357067	16.0	0.01820836669609749	0.05503431724250518	0.028143421807796314	16.0	-0.08171928715223897	-0.0982267114724813	0.3946114856099493	False	ns	ns	ns
2877	induced	DMSO 2%	TEC	TEC	AUC simps	90.0	0.1575574157865881	-0.039118930805409846	-0.015370175690122778	0.04233353057868562	16.0	0.06288084638995395	0.073788653515237	0.02355501904273344	16.0	-0.1019997771953638	-0.08915882920535978	0.34076371321285337	False	ns	ns	ns
2878	induced	DMSO 6%	TEC	TEC	AUC simps	89.0	0.14677335952502665	-0.09211000361058486	-0.13846517187070084	0.05523980587304745	16.0	0.004988170961992999	-0.028799404267797257	0.025576643831886296	16.0	-0.09709817457257786	-0.10966576760290359	0.34076371321285337	False	ns	ns	ns
2879	induced	DMSO 8%	TEC	TEC	AUC simps	98.0	0.26621422497906266	-0.03530803302051955	0.314287803240644	0.34328014520989036	16.0	0.23753470706293167	0.2995796699284625	0.11392818670368171	16.0	-0.2728427400834512	0.01470813331218146	0.399321337468594	False	ns	ns	ns
2880	induced	DTT 5mM	TEC	TEC	AUC simps	228.0	0.00017680118383383832	0.7243689476632453	0.7418792483002026	0.44884330787366916	16.0	-0.23292503951534882	-0.2040002557416436	0.11899930762782816	16.0	0.9572939871785942	0.9458795040418462	0.008221255048273481	True	increase	increase	ns
2881	induced	Dip 150uM	TEC	TEC	AUC simps	95.0	0.22061672997414716	-0.04186508852199333	0.09848292339379583	0.12219718029793156	16.0	0.1414390019947782	0.14665056954401479	0.04181254103667687	16.0	-0.18330409051677155	-0.04816764615021896	0.38711992240746573	False	ns	ns	ns
2882	induced	Dip 300uM	TEC	TEC	AUC simps	97.0	0.2503449209783549	-0.06585121658652393	-0.0011491817813027438	0.10971847474591227	16.0	0.07754252622657831	0.04027321481487789	0.05552119365627899	16.0	-0.14339374281310224	-0.04142239659618063	0.3946114856099493	False	ns	ns	ns
2883	induced	Ethanol 2%	TEC	TEC	AUC simps	104.0	0.3757848276811594	-0.07184853118067425	-0.03848067620945983	0.023259105518760856	16.0	-0.010878462394258381	-0.018167938966826114	0.019613227847271618	16.0	-0.060970068786415865	-0.020312737242633716	0.5064925938311279	False	ns	ns	ns
2884	induced	Ethanol 6%	TEC	TEC	AUC simps	85.0	0.10920448442226467	-0.059804375156112366	-0.0508260422446245	0.052375098632282444	16.0	0.06368407145113042	0.09933520398563012	0.030392165575747556	16.0	-0.12348844660724279	-0.15016124623025462	0.33197170255368813	False	ns	ns	ns
2885	induced	Ethanol 8%	TEC	TEC	AUC simps	92.0	0.18091058756582523	-0.104298035983595	-0.1478451464443271	0.034161049582904876	16.0	-0.004843059235843272	0.04772720459439306	0.051750093489918284	16.0	-0.09945497674775172	-0.19557235103872017	0.3579720136940797	False	ns	ns	ns
2886	induced	Hygromycin 190uM	TEC	TEC	AUC simps	60.0	0.01095904665573683	-0.08861538213271758	-0.07637634050449726	0.020030220475446957	16.0	0.03455155648622332	0.03248491398469966	0.012349695940715175	16.0	-0.1231669386189409	-0.10886125448919692	0.23342855946087523	False	ns	ns	ns
2887	induced	Hygromycin 19uM	TEC	TEC	AUC simps	108.0	0.46237974986725616	-0.03065552929073556	-0.0017357870393404085	0.01690996736849742	16.0	0.03762941821190369	0.005440435196092608	0.04515537205722532	16.0	-0.06828494750263925	-0.007176222235433016	0.5972405102452059	False	ns	ns	ns
2888	induced	Hygromycin 95uM	TEC	TEC	AUC simps	85.0	0.10920448442226467	-0.095881751806	-0.06704382053638369	0.015316878749719964	16.0	-0.007350294230594745	-0.01315741573420226	0.021575495612138736	16.0	-0.08853145757540526	-0.05388640480218143	0.33197170255368813	False	ns	ns	ns
2889	induced	MMS 0.004%	TEC	TEC	AUC simps	89.0	0.14677335952502665	-0.06815982988948877	-0.011107779865945133	0.040928203656636394	16.0	0.06367673858534739	0.027357273167240237	0.03242181849077367	16.0	-0.13183656847483616	-0.03846505303318537	0.34076371321285337	False	ns	ns	ns
2890	induced	MMS 0.02%	TEC	TEC	AUC simps	74.0	0.04376264629568157	-0.05995911985345348	-0.0034914462927577716	0.033009599911562396	16.0	0.06440254810930046	0.10201307813122895	0.010635944842757272	16.0	-0.12436166796275394	-0.10550452442398672	0.30376584513979643	False	ns	ns	ns
2891	induced	MMS 0.04%	TEC	TEC	AUC simps	86.0	0.11779641058356675	-0.029077522086469187	0.007168285272808106	0.09172190830772098	16.0	0.1414876947089685	0.18488714415524043	0.05587405613986569	16.0	-0.17056521679543768	-0.17771885888243233	0.33197170255368813	False	ns	ns	ns
2892	induced	Menadione 100uM	TEC	TEC	AUC simps	95.0	0.22061672997414716	-0.05546163187942055	-0.020198692983814936	0.029330757229105144	16.0	0.016015417608977067	0.05258257890238127	0.02154053742493267	16.0	-0.07147704948839761	-0.07278127188619621	0.38711992240746573	False	ns	ns	ns
2893	induced	Menadione 200uM	TEC	TEC	AUC simps	87.0	0.12690998348893937	-0.0832785447144877	-0.09949386869920573	0.025025876114719094	16.0	-0.0013162517809188756	-0.004203750626889047	0.01739134974696388	16.0	-0.08196229293356883	-0.09529011807231669	0.3372179561277532	False	ns	ns	ns
2894	induced	Menadione 50uM	TEC	TEC	AUC simps	98.0	0.26621422497906266	-0.08316023229413583	-0.06754190321357356	0.04790542842321142	16.0	0.01379073311369794	0.009789106369083811	0.04054044369803058	16.0	-0.09695096540783377	-0.07733100958265737	0.399321337468594	False	ns	ns	ns
2895	induced	NaCl 0.25M	TEC	TEC	AUC simps	106.0	0.41776103043678603	-0.055583677680545396	-0.051003230364095486	0.019577676996107816	16.0	-0.021302912903848004	-0.0323732999127877	0.018600245019153663	16.0	-0.03428076477669739	-0.018629930451307786	0.5550253690088729	False	ns	ns	ns
2896	induced	NaCl 1M	TEC	TEC	AUC simps	76.0	0.05226079056168541	0.005202167362011734	0.0012150764018077354	0.050460769986711534	16.0	0.1606367493377714	0.14381280053937395	0.020414042803634687	16.0	-0.15543458197575966	-0.14259772413756622	0.30376584513979643	False	ns	ns	ns
2897	induced	Nitroquinoline 10uM	TEC	TEC	AUC simps	81.0	0.07968191021395611	-0.14703558562658392	-0.15785817454301387	0.04009915848851672	16.0	-0.037319646151114716	-0.05173162202457604	0.021388106382604116	16.0	-0.1097159394754692	-0.10612655251843783	0.3221920717346921	False	ns	ns	ns
2898	induced	Nitroquinoline 50uM	TEC	TEC	AUC simps	109.0	0.48564949131806745	-0.22251969256303594	-0.15083490916298992	0.4357971212722166	16.0	-0.048343235145307695	0.01179240972165907	0.15125383420269836	16.0	-0.17417645741772825	-0.16262731888464899	0.6103432796294632	False	ns	ns	ns
2899	induced	Nystatin 0.01uM	TEC	TEC	AUC simps	90.0	0.1575574157865881	-0.05426689519871841	-0.026371432937345674	0.0344315430237536	16.0	0.046089756473788324	0.06088765277203123	0.02842695294064729	16.0	-0.10035665167250674	-0.0872590857093769	0.34076371321285337	False	ns	ns	ns
2900	induced	Nystatin 0.1uM	TEC	TEC	AUC simps	68.0	0.024929680525107783	-0.09339493573091495	-0.08893618372986722	0.03741079027619354	16.0	0.0548867081104385	0.06521071210347174	0.02421011003463026	16.0	-0.14828164384135345	-0.15414689583333896	0.28085329743625265	False	ns	ns	ns
2901	induced	Phosphatase inhibitor cocktail	TEC	TEC	AUC simps	81.0	0.07968191021395611	-0.0663003820784529	-0.059256215471506835	0.05530649019445617	16.0	0.06575687481696857	0.07605860259791797	0.03590945642499953	16.0	-0.13205725689542147	-0.1353148180694248	0.3221920717346921	False	ns	ns	ns
2902	induced	Rapamycin 10nM	TEC	TEC	AUC simps	85.0	0.10920448442226467	-0.0424769827486946	-0.032939003761587315	0.018040841081226736	16.0	0.034632149425273706	0.02672027218043027	0.0219352158781219	16.0	-0.07710913217396831	-0.05965927594201759	0.33197170255368813	False	ns	ns	ns
2903	induced	Rapamycin 50nM	TEC	TEC	AUC simps	68.0	0.024929680525107783	-0.10814297007632812	-0.1048128604608003	0.024398545272293362	16.0	0.019226836585780394	0.016907098412030308	0.015343089339738701	16.0	-0.1273698066621085	-0.1217199588728306	0.28085329743625265	False	ns	ns	ns
2904	induced	SC pH3	TEC	TEC	AUC simps	86.0	0.11779641058356675	-0.10438117809411462	-0.07282942116687963	0.03232696998310463	16.0	-0.01504252684044749	-0.03734144106631376	0.023010424853729786	16.0	-0.08933865125366713	-0.035487980100565863	0.33197170255368813	False	ns	ns	ns
2905	induced	SC pH6	TEC	TEC	AUC simps	88.0	0.136563154180369	-0.10628133091001013	-0.10937620039086937	0.042822530962109896	16.0	0.00041226195412580324	-0.021741274129784216	0.0302078536027919	16.0	-0.10669359286413593	-0.08763492626108516	0.34076371321285337	False	ns	ns	ns
2906	induced	SDS 0.01%	TEC	TEC	AUC simps	94.0	0.20674060673155448	-0.09050883833598888	-0.02732107265678252	0.11972380287233353	16.0	0.07583775506653323	0.08623254462358076	0.03755950396639574	16.0	-0.1663465934025221	-0.11355361728036328	0.38453752852069134	False	ns	ns	ns
2907	induced	SDS 0.02%	TEC	TEC	AUC simps	110.0	0.5095387556068434	0.13922329891672347	0.3887576957824006	0.7784349687465427	16.0	0.47319789814473023	0.5391679573262227	0.235700018821945	16.0	-0.33397459922800676	-0.1504102615438221	0.6154169385900835	False	ns	ns	ns
2908	induced	Sorbitol 10mM	TEC	TEC	AUC simps	83.0	0.09351181355054455	-0.03443072914000078	-0.04837577688538275	0.021740385338838927	16.0	0.04593243315059459	0.10971018819277845	0.026760688666505477	16.0	-0.08036316229059537	-0.1580859650781612	0.33197170255368813	False	ns	ns	ns
2909	induced	Sorbitol 1mM	TEC	TEC	AUC simps	80.0	0.07341797125086283	-0.07607391492964233	-0.06964015895133002	0.03815929647358639	16.0	0.038431998003694456	0.07059754122791517	0.019503739650944006	16.0	-0.11450591293333678	-0.1402377001792452	0.3221920717346921	False	ns	ns	ns
2910	induced	Sorbitol 5mM	TEC	TEC	AUC simps	82.0	0.08637350703435537	-0.10875849030446849	-0.06279136592360857	0.06003897892110895	16.0	0.03613173153111049	0.08812108267084895	0.02728046093753879	16.0	-0.14489022183557898	-0.15091244859445752	0.33197170255368813	False	ns	ns	ns
2911	induced	Caffein 10mM	TLK2	TLK2	AUC simps	127.0	0.9849651869281953	0.03629128413716676	0.01976914511883976	0.04822612904950005	16.0	0.021285976061775624	0.08998609520932632	0.11929941300742344	16.0	0.015005308075391133	-0.07021695009048656	0.9849651869281953	False	ns	ns	ns
2912	induced	Caffein 2mM	TLK2	TLK2	AUC simps	4.0	3.246395960542251e-06	-0.29184154191529377	-0.2886052169289748	0.010516418295489242	16.0	0.030455623152877198	0.020455218282435794	0.016366104665223764	16.0	-0.32229716506817097	-0.3090604352114106	5.0319137388404897e-05	True	decrease	decrease	decrease
2913	induced	CuSO4 1mM	TLK2	TLK2	AUC simps	127.0	0.9849651869281953	0.2300512835135322	0.21730220287297541	0.023689405820605226	16.0	0.1237390054967753	0.3818183019821966	0.36084885699413244	16.0	0.10631227801675691	-0.16451609910922116	0.9849651869281953	False	ns	ns	ns
2914	induced	Cycloheximide 0.05 uM	TLK2	TLK2	AUC simps	34.0	0.00042522249541554924	-0.18142966795437276	-0.1434892402843566	0.03065885150788639	16.0	0.043241456503529285	-0.0001522951639145731	0.022552201059517458	16.0	-0.22467112445790205	-0.14333694512044204	0.0018831281939831468	True	decrease	decrease	ns
2915	induced	Cycloheximide 0.2 uM	TLK2	TLK2	AUC simps	41.0	0.0011137631082726795	-0.19343699497413303	-0.18878779179116734	0.009141568872366649	16.0	-0.017410343077602475	-0.0713715232733847	0.025592820442697277	16.0	-0.17602665189653055	-0.11741626851778264	0.004143198762774368	True	decrease	decrease	ns
2916	induced	Cycloheximide 0.5 uM	TLK2	TLK2	AUC simps	88.0	0.136563154180369	-0.0951706403524133	-0.07285538638923228	0.012572104073024747	16.0	-0.012468140795302007	-0.04945433579365144	0.01298439304648913	16.0	-0.08270249955711129	-0.02340105059558084	0.30238984139938846	False	ns	ns	ns
2917	induced	Cyclosporin	TLK2	TLK2	AUC simps	51.0	0.0039365462508521585	-0.13504458753860726	-0.11408417959202666	0.016131454623208367	16.0	0.06067497353484841	0.06493200789389775	0.032130625082179315	16.0	-0.19571956107345567	-0.1790161874859244	0.013559214864046322	True	decrease	ns	ns
2918	induced	DMSO 2%	TLK2	TLK2	AUC simps	41.0	0.0011137631082726795	-0.1796591483077492	-0.1440009418087307	0.02058957889151696	16.0	0.043461554304550454	0.016292535167877986	0.01972609707802604	16.0	-0.22312070261229966	-0.16029347697660867	0.004143198762774368	True	decrease	decrease	ns
2919	induced	DMSO 6%	TLK2	TLK2	AUC simps	122.0	0.8357841257402611	-0.008705423463495787	-0.03355126687342924	0.01828783627527337	16.0	-0.01635375777753767	0.02061159414673952	0.031186674614442373	16.0	0.0076483343140418825	-0.05416286102016876	0.9202311374475332	False	ns	ns	ns
2920	induced	DMSO 8%	TLK2	TLK2	AUC simps	152.0	0.3757848276811594	0.2663982686068005	0.37841126582180884	0.17959417181858942	16.0	0.16385978048438044	0.22531861451354196	0.1254444049892168	16.0	0.10253848812242006	0.15309265130826688	0.5824664829057971	False	ns	ns	ns
2921	induced	DTT 5mM	TLK2	TLK2	AUC simps	12.0	1.3424423967306934e-05	-1.2978243862465775	-1.334753254310252	0.2437923045220141	16.0	-0.13738885901803166	-0.00010954336509882978	0.22904170444222988	16.0	-1.1604355272285458	-1.3346437109451532	0.0001248471428959545	True	decrease	decrease	decrease
2922	induced	Dip 150uM	TLK2	TLK2	AUC simps	52.0	0.004433990573779437	-0.2673138936181445	-0.16817697245362595	0.07677091590920301	16.0	0.038669498503843824	0.06925957268243188	0.0863763517533619	16.0	-0.30598339212198833	-0.23743654513605783	0.014727182977195986	True	decrease	ns	ns
2923	induced	Dip 300uM	TLK2	TLK2	AUC simps	76.0	0.05226079056168541	-0.18670659673261647	-0.12887980045083758	0.06081507868402764	16.0	0.011902056488294344	0.06908813881068099	0.08882572622680684	16.0	-0.1986086532209108	-0.19796793926151857	0.13135820330369577	True	ns	ns	ns
2924	induced	Ethanol 2%	TLK2	TLK2	AUC simps	24.0	9.587413832169197e-05	-0.20297461259336114	-0.17125169782918448	0.009695635563007619	16.0	0.011678583239044027	-0.004352095871766437	0.018574188139730517	16.0	-0.21465319583240516	-0.16689960195741804	0.0005572684289948345	True	decrease	decrease	decrease
2925	induced	Ethanol 6%	TLK2	TLK2	AUC simps	54.0	0.005603298066936478	-0.15561906009647175	-0.13249620663583883	0.021853636017958054	16.0	0.02768353940066315	0.007266510438103779	0.028219609693815415	16.0	-0.1833025994971349	-0.1397627170739426	0.017969197249141117	True	decrease	ns	ns
2926	induced	Ethanol 8%	TLK2	TLK2	AUC simps	102.0	0.33651827439216053	-0.10048285291309633	-0.09220063531337708	0.026987702425404138	16.0	0.0016124866837314844	-0.06869657165360898	0.03420382223079728	16.0	-0.10209533959682782	-0.023504063659768093	0.5490561319029987	True	ns	ns	ns
2927	induced	Hygromycin 190uM	TLK2	TLK2	AUC simps	15.0	2.2351651746724244e-05	-0.23896150094700497	-0.24736170666170487	0.011318823770447243	16.0	-0.0016848720744948587	-0.0007469519793250612	0.011377262606304606	16.0	-0.2372766288725101	-0.2466147546823798	0.0001732253010371129	True	decrease	decrease	decrease
